time,SkinResponse,Name
808,4.5,Subject019
809,4.54,Subject019
810,4.53,Subject019
811,4.5,Subject019
812,4.48,Subject019
813,4.45,Subject019
814,4.42,Subject019
815,4.39,Subject019
816,4.36,Subject019
817,4.34,Subject019
818,4.32,Subject019
819,4.3,Subject019
820,4.29,Subject019
821,4.28,Subject019
822,4.27,Subject019
823,4.26,Subject019
824,4.26,Subject019
825,4.25,Subject019
826,4.25,Subject019
827,4.26,Subject019
828,4.28,Subject019
829,4.28,Subject019
830,4.28,Subject019
831,4.27,Subject019
832,4.26,Subject019
833,4.25,Subject019
834,4.25,Subject019
835,4.26,Subject019
836,4.31,Subject019
837,4.33,Subject019
838,4.33,Subject019
839,4.32,Subject019
840,4.31,Subject019
841,4.32,Subject019
842,4.32,Subject019
843,4.3,Subject019
844,4.3,Subject019
845,4.33,Subject019
846,4.37,Subject019
847,4.4,Subject019
848,4.4,Subject019
849,4.39,Subject019
850,4.38,Subject019
851,4.36,Subject019
852,4.34,Subject019
853,4.32,Subject019
854,4.31,Subject019
855,4.29,Subject019
856,4.28,Subject019
857,4.27,Subject019
858,4.26,Subject019
859,4.26,Subject019
860,4.25,Subject019
861,4.24,Subject019
862,4.23,Subject019
863,4.23,Subject019
864,4.22,Subject019
865,4.21,Subject019
866,4.2,Subject019
867,4.2,Subject019
868,4.19,Subject019
869,4.18,Subject019
870,4.18,Subject019
871,4.17,Subject019
872,4.18,Subject019
873,4.2,Subject019
874,4.26,Subject019
875,4.31,Subject019
876,4.32,Subject019
877,4.32,Subject019
878,4.31,Subject019
879,4.3,Subject019
880,4.29,Subject019
881,4.27,Subject019
882,4.26,Subject019
883,4.25,Subject019
884,4.24,Subject019
885,4.23,Subject019
886,4.22,Subject019
887,4.21,Subject019
888,4.19,Subject019
889,4.17,Subject019
890,4.16,Subject019
891,4.17,Subject019
892,4.2,Subject019
893,4.3,Subject019
894,4.38,Subject019
895,4.41,Subject019
896,4.4,Subject019
897,4.42,Subject019
898,4.39,Subject019
899,4.37,Subject019
900,4.36,Subject019
901,4.37,Subject019
902,4.36,Subject019
903,4.34,Subject019
904,4.33,Subject019
905,4.3,Subject019
906,4.27,Subject019
907,4.27,Subject019
908,4.26,Subject019
909,4.25,Subject019
910,4.24,Subject019
911,4.26,Subject019
912,4.32,Subject019
913,4.36,Subject019
914,4.36,Subject019
915,4.35,Subject019
916,4.33,Subject019
917,4.32,Subject019
918,4.3,Subject019
919,4.29,Subject019
920,4.28,Subject019
921,4.27,Subject019
922,4.26,Subject019
923,4.32,Subject019
924,4.4,Subject019
925,4.46,Subject019
926,4.5,Subject019
927,4.52,Subject019
928,4.51,Subject019
929,4.49,Subject019
930,4.47,Subject019
931,4.47,Subject019
932,4.45,Subject019
933,4.43,Subject019
934,4.41,Subject019
935,4.4,Subject019
936,4.39,Subject019
937,4.38,Subject019
938,4.4,Subject019
939,4.41,Subject019
940,4.4,Subject019
941,4.4,Subject019
942,4.4,Subject019
943,4.38,Subject019
944,4.37,Subject019
945,4.35,Subject019
946,4.34,Subject019
947,4.32,Subject019
948,4.31,Subject019
949,4.3,Subject019
950,4.29,Subject019
951,4.29,Subject019
952,4.28,Subject019
953,4.27,Subject019
954,4.26,Subject019
955,4.26,Subject019
956,4.26,Subject019
957,4.26,Subject019
958,4.25,Subject019
959,4.25,Subject019
960,4.25,Subject019
961,4.25,Subject019
962,4.25,Subject019
963,4.25,Subject019
964,4.28,Subject019
965,4.35,Subject019
966,4.44,Subject019
967,4.46,Subject019
968,4.46,Subject019
969,4.45,Subject019
970,4.43,Subject019
971,4.41,Subject019
972,4.39,Subject019
973,4.36,Subject019
974,4.34,Subject019
975,4.33,Subject019
976,4.31,Subject019
977,4.29,Subject019
978,4.28,Subject019
979,4.28,Subject019
980,4.28,Subject019
981,4.36,Subject019
982,4.37,Subject019
983,4.39,Subject019
984,4.42,Subject019
985,4.27,Subject019
986,4.36,Subject019
987,4.41,Subject019
988,4.44,Subject019
989,4.42,Subject019
990,4.42,Subject019
991,4.41,Subject019
992,4.42,Subject019
993,4.48,Subject019
994,4.49,Subject019
995,4.47,Subject019
996,4.49,Subject019
997,4.42,Subject019
998,4.43,Subject019
999,4.5,Subject019
1000,4.49,Subject019
1001,4.47,Subject019
1002,4.47,Subject019
1003,4.57,Subject019
1004,4.68,Subject019
1005,4.71,Subject019
1006,4.7,Subject019
1007,4.67,Subject019
1008,4.64,Subject019
1009,4.64,Subject019
1010,4.65,Subject019
1011,4.68,Subject019
1012,4.67,Subject019
1013,4.63,Subject019
1014,4.55,Subject019
1015,4.51,Subject019
1016,4.58,Subject019
1017,4.64,Subject019
1018,4.65,Subject019
1019,4.65,Subject019
1020,4.65,Subject019
1021,4.67,Subject019
1022,4.69,Subject019
1023,4.69,Subject019
1024,4.68,Subject019
1025,4.68,Subject019
1026,4.69,Subject019
1027,4.68,Subject019
1028,4.66,Subject019
1029,4.64,Subject019
1030,4.63,Subject019
1031,4.61,Subject019
1032,4.6,Subject019
1033,4.6,Subject019
1034,4.61,Subject019
1035,4.63,Subject019
1036,4.63,Subject019
1037,4.62,Subject019
1038,4.61,Subject019
1039,4.59,Subject019
1040,4.59,Subject019
1041,4.59,Subject019
1042,4.59,Subject019
1043,4.59,Subject019
1044,4.59,Subject019
1045,4.57,Subject019
1046,4.58,Subject019
1047,4.58,Subject019
1048,4.59,Subject019
1049,4.58,Subject019
1050,4.58,Subject019
1051,4.55,Subject019
1052,4.57,Subject019
1053,4.58,Subject019
1054,4.62,Subject019
1055,4.65,Subject019
1056,4.65,Subject019
1057,4.61,Subject019
1058,4.59,Subject019
1059,4.58,Subject019
1060,4.58,Subject019
1061,4.59,Subject019
1062,4.59,Subject019
1063,4.59,Subject019
1064,4.58,Subject019
1065,4.58,Subject019
1066,4.57,Subject019
1067,4.56,Subject019
1068,4.55,Subject019
1069,4.54,Subject019
1070,4.54,Subject019
1071,4.53,Subject019
1072,4.52,Subject019
1073,4.52,Subject019
1074,4.52,Subject019
1075,4.51,Subject019
1076,4.51,Subject019
1077,4.5,Subject019
1078,4.51,Subject019
1079,4.51,Subject019
1080,4.51,Subject019
1081,4.51,Subject019
1082,4.5,Subject019
1083,4.5,Subject019
1084,4.5,Subject019
1085,4.49,Subject019
1086,4.49,Subject019
1087,4.49,Subject019
1088,4.4,Subject019
1089,4.42,Subject019
1090,4.42,Subject019
1091,4.47,Subject019
1092,4.6,Subject019
1093,4.66,Subject019
1094,4.7,Subject019
1095,4.69,Subject019
1096,4.68,Subject019
1097,4.65,Subject019
1098,4.63,Subject019
1099,4.59,Subject019
1100,4.56,Subject019
1101,4.54,Subject019
1102,4.53,Subject019
1103,4.53,Subject019
1104,4.53,Subject019
1105,4.51,Subject019
1106,4.55,Subject019
1107,4.62,Subject019
1108,4.63,Subject019
1109,4.62,Subject019
1110,4.61,Subject019
1111,4.6,Subject019
1112,4.58,Subject019
1113,4.57,Subject019
1114,4.52,Subject019
1115,4.52,Subject019
1116,4.5,Subject019
1117,4.51,Subject019
1118,4.5,Subject019
1119,4.5,Subject019
1120,4.5,Subject019
1121,4.49,Subject019
1122,4.48,Subject019
1123,4.47,Subject019
1124,4.46,Subject019
1125,4.45,Subject019
1126,4.45,Subject019
1127,4.44,Subject019
1128,4.44,Subject019
1129,4.43,Subject019
1130,4.43,Subject019
1131,4.42,Subject019
1132,4.43,Subject019
1133,4.43,Subject019
1134,4.44,Subject019
1135,4.5,Subject019
1136,4.58,Subject019
1137,4.62,Subject019
1138,4.67,Subject019
1139,4.69,Subject019
1140,4.68,Subject019
1141,4.67,Subject019
1142,4.64,Subject019
1143,4.62,Subject019
1144,4.59,Subject019
1145,4.57,Subject019
1146,4.57,Subject019
1147,4.53,Subject019
1148,4.51,Subject019
1149,4.49,Subject019
1150,4.5,Subject019
1151,4.53,Subject019
1152,4.5,Subject019
1153,4.5,Subject019
1154,4.5,Subject019
1155,4.51,Subject019
1156,4.51,Subject019
1157,4.5,Subject019
1158,4.5,Subject019
1159,4.5,Subject019
1160,4.5,Subject019
1161,4.52,Subject019
1162,4.54,Subject019
1163,4.53,Subject019
1164,4.54,Subject019
1165,4.53,Subject019
1166,4.57,Subject019
1167,4.6,Subject019
1168,4.64,Subject019
1169,4.65,Subject019
1170,4.63,Subject019
1171,4.65,Subject019
1172,4.65,Subject019
1173,4.64,Subject019
1174,4.64,Subject019
0,1.76,Subject020
1,1.84,Subject020
2,1.9,Subject020
3,1.96,Subject020
4,1.99,Subject020
5,2.0,Subject020
6,2.04,Subject020
7,2.08,Subject020
8,2.09,Subject020
9,2.1,Subject020
10,2.11,Subject020
11,2.12,Subject020
12,2.17,Subject020
13,2.2,Subject020
14,2.19,Subject020
15,2.17,Subject020
16,2.16,Subject020
17,2.14,Subject020
18,2.19,Subject020
19,2.26,Subject020
20,2.28,Subject020
21,2.25,Subject020
22,2.23,Subject020
23,2.19,Subject020
24,2.18,Subject020
25,2.2,Subject020
26,2.19,Subject020
27,2.17,Subject020
28,2.15,Subject020
29,2.15,Subject020
30,2.19,Subject020
31,2.3,Subject020
32,2.39,Subject020
33,2.43,Subject020
34,2.45,Subject020
35,2.42,Subject020
36,2.4,Subject020
37,2.4,Subject020
38,2.43,Subject020
39,2.44,Subject020
40,2.43,Subject020
41,2.4,Subject020
42,2.4,Subject020
43,2.39,Subject020
44,2.36,Subject020
45,2.34,Subject020
46,2.37,Subject020
47,2.38,Subject020
48,2.37,Subject020
49,2.36,Subject020
50,2.34,Subject020
51,2.32,Subject020
52,2.31,Subject020
53,2.31,Subject020
54,2.31,Subject020
55,2.31,Subject020
56,2.31,Subject020
57,2.34,Subject020
58,2.36,Subject020
59,2.38,Subject020
60,2.37,Subject020
61,2.34,Subject020
62,2.32,Subject020
63,2.34,Subject020
64,2.35,Subject020
65,2.33,Subject020
66,2.31,Subject020
67,2.34,Subject020
68,2.36,Subject020
69,2.36,Subject020
70,2.36,Subject020
71,2.35,Subject020
72,2.4,Subject020
73,2.44,Subject020
74,2.43,Subject020
75,2.43,Subject020
76,2.42,Subject020
77,2.4,Subject020
78,2.36,Subject020
79,2.34,Subject020
80,2.38,Subject020
81,2.43,Subject020
82,2.44,Subject020
83,2.41,Subject020
84,2.38,Subject020
85,2.35,Subject020
86,2.31,Subject020
87,2.27,Subject020
88,2.24,Subject020
89,2.23,Subject020
90,2.21,Subject020
91,2.22,Subject020
92,2.38,Subject020
93,2.49,Subject020
94,2.52,Subject020
95,2.5,Subject020
96,2.49,Subject020
97,2.48,Subject020
98,2.44,Subject020
99,2.41,Subject020
100,2.43,Subject020
101,2.45,Subject020
102,2.44,Subject020
103,2.44,Subject020
104,2.45,Subject020
105,2.47,Subject020
106,2.46,Subject020
107,2.45,Subject020
108,2.47,Subject020
109,2.48,Subject020
110,2.45,Subject020
111,2.43,Subject020
112,2.41,Subject020
113,2.45,Subject020
114,2.46,Subject020
115,2.44,Subject020
116,2.42,Subject020
117,2.41,Subject020
118,2.39,Subject020
119,2.38,Subject020
120,2.38,Subject020
121,2.38,Subject020
122,2.37,Subject020
123,2.36,Subject020
124,2.35,Subject020
125,2.36,Subject020
126,2.36,Subject020
127,2.35,Subject020
128,2.34,Subject020
129,2.33,Subject020
130,2.34,Subject020
131,2.36,Subject020
132,2.38,Subject020
133,2.37,Subject020
134,2.36,Subject020
135,2.35,Subject020
136,2.33,Subject020
137,2.35,Subject020
138,2.43,Subject020
139,2.52,Subject020
140,2.56,Subject020
141,2.57,Subject020
142,2.55,Subject020
143,2.52,Subject020
144,2.49,Subject020
145,2.47,Subject020
146,2.47,Subject020
147,2.46,Subject020
148,2.43,Subject020
149,2.41,Subject020
150,2.4,Subject020
151,2.44,Subject020
152,2.45,Subject020
153,2.45,Subject020
154,2.42,Subject020
155,2.42,Subject020
156,2.4,Subject020
157,2.41,Subject020
158,2.51,Subject020
159,2.55,Subject020
160,2.55,Subject020
161,2.53,Subject020
162,2.5,Subject020
163,2.49,Subject020
164,2.52,Subject020
165,2.59,Subject020
166,2.58,Subject020
167,2.56,Subject020
168,2.53,Subject020
169,2.51,Subject020
170,2.49,Subject020
171,2.51,Subject020
172,2.51,Subject020
173,2.49,Subject020
174,2.49,Subject020
175,2.48,Subject020
176,2.46,Subject020
177,2.44,Subject020
178,2.42,Subject020
179,2.4,Subject020
180,2.39,Subject020
181,2.37,Subject020
182,2.36,Subject020
183,2.37,Subject020
184,2.41,Subject020
185,2.44,Subject020
186,2.46,Subject020
187,2.47,Subject020
188,2.47,Subject020
189,2.46,Subject020
190,2.46,Subject020
191,2.5,Subject020
192,2.58,Subject020
193,2.63,Subject020
194,2.65,Subject020
195,2.64,Subject020
196,2.62,Subject020
197,2.59,Subject020
198,2.56,Subject020
199,2.54,Subject020
200,2.5,Subject020
201,2.49,Subject020
202,2.5,Subject020
203,2.53,Subject020
204,2.55,Subject020
205,2.54,Subject020
206,2.52,Subject020
207,2.5,Subject020
208,2.55,Subject020
209,2.61,Subject020
210,2.59,Subject020
211,2.58,Subject020
212,2.55,Subject020
213,2.51,Subject020
214,2.47,Subject020
215,2.48,Subject020
216,2.59,Subject020
217,2.65,Subject020
218,2.63,Subject020
219,2.61,Subject020
220,2.58,Subject020
221,2.55,Subject020
222,2.53,Subject020
223,2.51,Subject020
224,2.52,Subject020
225,2.55,Subject020
226,2.54,Subject020
227,2.51,Subject020
228,2.46,Subject020
229,3.92,Subject020
230,13.6,Subject020
231,12.27,Subject020
232,13.31,Subject020
233,13.61,Subject020
234,12.05,Subject020
235,12.91,Subject020
236,12.68,Subject020
237,12.07,Subject020
238,12.26,Subject020
239,13.1,Subject020
240,14.64,Subject020
241,12.62,Subject020
242,10.9,Subject020
243,12.93,Subject020
244,12.5,Subject020
245,11.85,Subject020
246,12.97,Subject020
247,11.84,Subject020
248,13.31,Subject020
249,13.21,Subject020
250,13.52,Subject020
251,12.5,Subject020
252,11.39,Subject020
253,11.9,Subject020
254,13.73,Subject020
255,13.81,Subject020
256,15.02,Subject020
257,14.67,Subject020
258,13.2,Subject020
259,13.76,Subject020
260,14.37,Subject020
261,13.65,Subject020
262,13.9,Subject020
263,12.91,Subject020
264,12.89,Subject020
265,14.93,Subject020
266,14.49,Subject020
267,13.11,Subject020
268,15.74,Subject020
269,12.79,Subject020
270,14.95,Subject020
271,13.36,Subject020
272,13.63,Subject020
273,12.07,Subject020
274,13.19,Subject020
275,13.74,Subject020
276,13.84,Subject020
277,14.21,Subject020
278,15.28,Subject020
279,13.39,Subject020
280,13.99,Subject020
281,15.06,Subject020
282,14.64,Subject020
283,13.55,Subject020
284,13.48,Subject020
285,13.58,Subject020
286,14.68,Subject020
287,14.56,Subject020
288,14.46,Subject020
289,13.14,Subject020
290,13.81,Subject020
291,12.68,Subject020
292,12.96,Subject020
293,13.72,Subject020
294,13.85,Subject020
295,14.95,Subject020
296,13.68,Subject020
297,14.86,Subject020
298,13.19,Subject020
299,15.27,Subject020
300,13.76,Subject020
301,14.12,Subject020
302,12.91,Subject020
303,13.88,Subject020
304,16.02,Subject020
305,14.19,Subject020
306,13.64,Subject020
307,14.48,Subject020
308,12.91,Subject020
309,15.22,Subject020
310,13.26,Subject020
311,13.95,Subject020
312,12.27,Subject020
313,13.04,Subject020
314,14.06,Subject020
315,15.44,Subject020
316,13.45,Subject020
317,14.25,Subject020
318,14.22,Subject020
319,13.73,Subject020
320,13.52,Subject020
321,12.82,Subject020
322,14.08,Subject020
323,12.89,Subject020
324,13.9,Subject020
325,13.22,Subject020
326,14.18,Subject020
327,15.72,Subject020
328,13.3,Subject020
329,14.8,Subject020
330,13.99,Subject020
331,12.16,Subject020
332,15.35,Subject020
333,13.01,Subject020
334,13.94,Subject020
335,13.36,Subject020
336,15.17,Subject020
337,14.39,Subject020
338,13.58,Subject020
339,12.6,Subject020
340,14.66,Subject020
341,12.36,Subject020
342,13.3,Subject020
343,13.51,Subject020
344,12.67,Subject020
345,14.54,Subject020
346,12.71,Subject020
347,13.2,Subject020
348,12.25,Subject020
349,9.39,Subject020
350,2.93,Subject020
351,2.94,Subject020
352,2.95,Subject020
353,2.95,Subject020
354,2.97,Subject020
355,3.0,Subject020
356,2.98,Subject020
357,2.95,Subject020
358,2.92,Subject020
359,2.91,Subject020
360,2.88,Subject020
361,2.84,Subject020
362,2.83,Subject020
363,2.83,Subject020
364,2.83,Subject020
365,2.81,Subject020
366,2.8,Subject020
367,2.83,Subject020
368,2.89,Subject020
369,2.91,Subject020
370,2.92,Subject020
371,2.93,Subject020
372,2.98,Subject020
373,3.02,Subject020
374,3.01,Subject020
375,2.98,Subject020
376,2.95,Subject020
377,2.94,Subject020
378,2.94,Subject020
379,2.97,Subject020
380,2.96,Subject020
381,2.94,Subject020
382,2.96,Subject020
383,2.98,Subject020
384,2.98,Subject020
385,2.98,Subject020
386,2.98,Subject020
387,2.97,Subject020
388,2.95,Subject020
389,2.91,Subject020
390,2.91,Subject020
391,2.88,Subject020
392,2.88,Subject020
393,2.86,Subject020
394,2.84,Subject020
395,2.81,Subject020
396,2.8,Subject020
397,2.8,Subject020
398,2.86,Subject020
399,2.92,Subject020
400,2.93,Subject020
401,2.99,Subject020
402,3.08,Subject020
403,3.1,Subject020
404,3.08,Subject020
405,3.05,Subject020
406,3.04,Subject020
407,3.08,Subject020
408,3.08,Subject020
409,3.08,Subject020
410,3.08,Subject020
411,3.06,Subject020
412,3.1,Subject020
413,3.12,Subject020
414,3.13,Subject020
415,3.16,Subject020
416,3.24,Subject020
417,3.24,Subject020
418,3.2,Subject020
419,3.12,Subject020
420,3.13,Subject020
421,3.12,Subject020
422,3.16,Subject020
423,3.18,Subject020
424,3.15,Subject020
425,3.12,Subject020
426,3.07,Subject020
427,3.02,Subject020
428,3.04,Subject020
429,3.17,Subject020
430,3.22,Subject020
431,3.2,Subject020
432,3.19,Subject020
433,3.17,Subject020
434,3.12,Subject020
435,3.07,Subject020
436,3.01,Subject020
437,3.0,Subject020
438,3.0,Subject020
439,2.99,Subject020
440,2.97,Subject020
441,2.96,Subject020
442,2.94,Subject020
443,2.93,Subject020
444,2.96,Subject020
445,2.98,Subject020
446,3.04,Subject020
447,3.13,Subject020
448,3.17,Subject020
449,3.17,Subject020
450,3.18,Subject020
451,3.18,Subject020
452,3.15,Subject020
453,3.17,Subject020
454,3.27,Subject020
455,3.29,Subject020
456,3.29,Subject020
457,3.31,Subject020
458,3.34,Subject020
459,3.32,Subject020
460,3.3,Subject020
461,3.28,Subject020
462,3.26,Subject020
463,3.23,Subject020
464,3.22,Subject020
465,3.2,Subject020
466,3.22,Subject020
467,3.23,Subject020
468,3.23,Subject020
469,3.29,Subject020
470,3.37,Subject020
471,3.42,Subject020
472,3.44,Subject020
473,3.43,Subject020
474,3.41,Subject020
475,3.39,Subject020
476,3.38,Subject020
477,3.39,Subject020
478,3.4,Subject020
479,3.47,Subject020
480,3.54,Subject020
481,3.52,Subject020
482,3.5,Subject020
483,3.44,Subject020
484,3.4,Subject020
485,3.41,Subject020
486,3.42,Subject020
487,3.39,Subject020
488,3.35,Subject020
489,3.29,Subject020
490,3.24,Subject020
491,3.17,Subject020
492,3.11,Subject020
493,3.07,Subject020
494,3.03,Subject020
495,3.04,Subject020
496,3.17,Subject020
497,3.26,Subject020
498,3.29,Subject020
499,3.28,Subject020
500,3.25,Subject020
501,3.22,Subject020
502,3.17,Subject020
503,3.14,Subject020
504,3.11,Subject020
505,3.08,Subject020
506,3.07,Subject020
507,3.05,Subject020
508,3.03,Subject020
509,3.03,Subject020
510,3.12,Subject020
511,3.25,Subject020
512,3.31,Subject020
513,3.3,Subject020
514,3.27,Subject020
515,3.26,Subject020
516,3.24,Subject020
517,3.22,Subject020
518,3.19,Subject020
519,3.22,Subject020
520,3.34,Subject020
521,3.39,Subject020
522,3.37,Subject020
523,3.34,Subject020
524,3.29,Subject020
525,3.26,Subject020
526,3.31,Subject020
527,3.4,Subject020
528,3.44,Subject020
529,3.49,Subject020
530,3.53,Subject020
531,3.51,Subject020
532,3.5,Subject020
533,3.49,Subject020
534,3.47,Subject020
535,3.46,Subject020
536,3.45,Subject020
537,3.42,Subject020
538,3.44,Subject020
539,3.52,Subject020
540,3.53,Subject020
541,3.51,Subject020
542,3.47,Subject020
543,3.42,Subject020
544,3.38,Subject020
545,3.32,Subject020
546,3.27,Subject020
547,3.27,Subject020
548,3.35,Subject020
549,3.38,Subject020
550,3.36,Subject020
551,3.32,Subject020
552,3.28,Subject020
553,3.23,Subject020
554,3.18,Subject020
555,3.15,Subject020
556,3.12,Subject020
557,3.14,Subject020
558,3.26,Subject020
559,3.34,Subject020
560,3.4,Subject020
561,3.4,Subject020
562,3.38,Subject020
563,3.35,Subject020
564,3.32,Subject020
565,3.31,Subject020
566,3.33,Subject020
567,3.34,Subject020
568,3.32,Subject020
569,3.29,Subject020
570,3.25,Subject020
571,3.25,Subject020
572,3.28,Subject020
573,3.3,Subject020
574,3.28,Subject020
575,3.27,Subject020
576,3.31,Subject020
577,3.4,Subject020
578,3.44,Subject020
579,3.45,Subject020
580,3.46,Subject020
581,3.45,Subject020
582,3.47,Subject020
583,3.48,Subject020
584,3.47,Subject020
585,3.46,Subject020
586,3.44,Subject020
587,3.41,Subject020
588,3.39,Subject020
589,3.37,Subject020
590,3.33,Subject020
591,3.29,Subject020
592,3.24,Subject020
593,3.2,Subject020
594,3.18,Subject020
595,3.16,Subject020
596,3.13,Subject020
597,3.1,Subject020
598,3.07,Subject020
599,3.04,Subject020
600,3.01,Subject020
601,2.99,Subject020
602,2.99,Subject020
603,3.0,Subject020
604,2.99,Subject020
605,2.99,Subject020
606,3.0,Subject020
607,3.0,Subject020
608,2.99,Subject020
609,2.98,Subject020
610,2.97,Subject020
611,2.97,Subject020
612,2.95,Subject020
613,2.95,Subject020
614,2.98,Subject020
615,3.05,Subject020
616,3.15,Subject020
617,3.23,Subject020
618,3.26,Subject020
619,3.27,Subject020
620,3.29,Subject020
621,3.3,Subject020
622,3.32,Subject020
623,3.3,Subject020
624,3.28,Subject020
625,3.25,Subject020
